topicId,weight,count_all,word_u,source
5,0.00474452162986,2144,funkcjonariusz,Gazeta_Wyborcza
5,0.00448851737984,2013,sledczy,Gazeta_Wyborcza
5,0.00410791028572,3038,przyznac,Gazeta_Wyborcza
5,0.00395516304655,1749,skazac,Gazeta_Wyborcza
6,0.0197061214516,9840,pis,Gazeta_Wyborcza
6,0.0139822444992,6864,duda,Gazeta_Wyborcza
6,0.0116006087109,5702,partia,Gazeta_Wyborcza
6,0.0113286883878,5961,wyborczy,Gazeta_Wyborcza
6,0.0109495461892,5413,andrzej,Gazeta_Wyborcza
6,0.00950769985174,5781,polityk,Gazeta_Wyborcza
6,0.00829860083707,4074,komorowski,Gazeta_Wyborcza
6,0.00814564253528,3999,kaczynski,Gazeta_Wyborcza
6,0.00761784941542,3740,kandydat,Gazeta_Wyborcza
6,0.00650117210861,4142,posel,Gazeta_Wyborcza
6,0.00636799222615,4413,polityczny,Gazeta_Wyborcza
6,0.00628241790698,3085,kampania,Gazeta_Wyborcza
6,0.00597698399056,2935,prezydencki,Gazeta_Wyborcza
6,0.00573221067189,2814,kukiz,Gazeta_Wyborcza
6,0.00523853464648,2798,kopacz,Gazeta_Wyborcza
7,0.0122774545201,4478,uchodzca,Gazeta_Wyborcza
7,0.0074518794755,3543,granica,Gazeta_Wyborcza
7,0.00709426749131,2754,niemiecki,Gazeta_Wyborcza
7,0.00589350875443,2996,liczba,Gazeta_Wyborcza
7,0.00550881822332,4122,grupa,Gazeta_Wyborcza
7,0.00527117360552,2194,niemcy,Gazeta_Wyborcza
7,0.00513762310869,3099,europ,Gazeta_Wyborcza
7,0.00507651304177,2056,kosciol,Gazeta_Wyborcza
7,0.00498400168834,1818,imigrant,Gazeta_Wyborcza
7,0.00498065364956,4290,wielki,Gazeta_Wyborcza
7,0.0049701871264,4437,polak,Gazeta_Wyborcza
7,0.00476677487425,1741,ksiadz,Gazeta_Wyborcza
7,0.00476545535042,6557,wladza,Gazeta_Wyborcza
7,0.00474068541632,2756,tysiac,Gazeta_Wyborcza
7,0.00393901135524,5707,pomoc,Gazeta_Wyborcza
0,0.0125235620266,12182,rzad,Nasz_Dziennik
0,0.00742218165123,3802,pieniadz,Nasz_Dziennik
0,0.00735123090603,8682,minister,Nasz_Dziennik
0,0.0063905825889,3278,miliard,Nasz_Dziennik
0,0.00589002517031,3048,cena,Nasz_Dziennik
0,0.00579193482475,2884,euro,Nasz_Dziennik
0,0.00573822364344,7268,europejski,Nasz_Dziennik
0,0.00558420357047,2781,budzet,Nasz_Dziennik
0,0.00546475055487,2831,rynek,Nasz_Dziennik
0,0.00483628809557,2520,rolnik,Nasz_Dziennik
